@RELATION burstmodel
@ATTRIBUTE dealer {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1−1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE total NUMERIC
@ATTRIBUTE result {burst, non-burst}
@DATA
JACK,QUEEN,SEVEN,SIX,TWO,ACE,KING,JACK,EIGHT,NONE,NONE,8,non-burst
FIVE,EIGHT,QUEEN,NINE,FIVE,SIX,EIGHT,FIVE,THREE,NONE,NONE,14,burst
FIVE,EIGHT,QUEEN,NINE,FIVE,SIX,EIGHT,FIVE,THREE,NONE,NONE,14,non-burst
FIVE,EIGHT,QUEEN,NINE,FIVE,SIX,EIGHT,FIVE,THREE,NONE,NONE,8,non-burst
TWO,SEVEN,QUEEN,JACK,ACE,THREE,SIX,KING,SIX,NONE,NONE,9,non-burst
TWO,SEVEN,QUEEN,JACK,ACE,THREE,SIX,KING,SIX,FOUR,NONE,13,burst
TWO,SEVEN,QUEEN,JACK,ACE,THREE,SIX,KING,SIX,NONE,NONE,16,burst
EIGHT,TWO,QUEEN,JACK,THREE,QUEEN,SIX,KING,NINE,NONE,NONE,12,non-burst
EIGHT,TWO,QUEEN,JACK,THREE,QUEEN,SIX,KING,NINE,NONE,NONE,13,burst
EIGHT,TWO,QUEEN,JACK,THREE,QUEEN,SIX,KING,NINE,NONE,NONE,16,burst
KING,TWO,FIVE,EIGHT,TWO,QUEEN,EIGHT,FOUR,THREE,NONE,NONE,7,non-burst
KING,TWO,FIVE,EIGHT,TWO,QUEEN,EIGHT,FOUR,THREE,NONE,NONE,10,non-burst
KING,TWO,FIVE,EIGHT,TWO,QUEEN,EIGHT,FOUR,THREE,NONE,NONE,7,non-burst
KING,TWO,FIVE,EIGHT,TWO,QUEEN,EIGHT,FOUR,THREE,SIX,NONE,13,burst
THREE,ACE,QUEEN,TWO,JACK,JACK,SIX,SIX,THREE,NONE,NONE,12,non-burst
THREE,ACE,QUEEN,TWO,JACK,JACK,SIX,SIX,THREE,TWO,NONE,14,non-burst
THREE,ACE,QUEEN,TWO,JACK,JACK,SIX,SIX,THREE,NONE,NONE,16,non-burst
THREE,ACE,QUEEN,TWO,JACK,JACK,SIX,SIX,THREE,NONE,NONE,9,non-burst
THREE,ACE,QUEEN,TWO,JACK,JACK,SIX,SIX,THREE,SEVEN,NONE,16,non-burst
JACK,THREE,TEN,THREE,TWO,KING,THREE,EIGHT,ACE,NONE,NONE,13,burst
JACK,THREE,TEN,THREE,TWO,KING,THREE,EIGHT,ACE,NONE,NONE,5,non-burst
JACK,THREE,TEN,THREE,TWO,KING,THREE,EIGHT,ACE,THREE,NONE,8,non-burst
JACK,THREE,TEN,THREE,TWO,KING,THREE,EIGHT,ACE,THREE,SIX,14,burst
JACK,THREE,TEN,THREE,TWO,KING,THREE,EIGHT,ACE,NONE,NONE,13,non-burst
JACK,THREE,TEN,THREE,TWO,KING,THREE,EIGHT,ACE,TWO,NONE,15,non-burst
KING,NINE,THREE,ACE,SIX,JACK,SIX,NINE,EIGHT,NONE,NONE,12,non-burst
KING,NINE,THREE,ACE,SIX,JACK,SIX,NINE,EIGHT,FOUR,NONE,16,non-burst
KING,NINE,THREE,ACE,SIX,JACK,SIX,NINE,EIGHT,NONE,NONE,16,non-burst
NINE,JACK,TWO,JACK,TEN,THREE,KING,JACK,SIX,NONE,NONE,12,non-burst
NINE,JACK,TWO,JACK,TEN,THREE,KING,JACK,SIX,NONE,NONE,13,non-burst
NINE,JACK,TWO,JACK,TEN,THREE,KING,JACK,SIX,ACE,NONE,14,non-burst
NINE,JACK,TWO,JACK,TEN,THREE,KING,JACK,SIX,NONE,NONE,16,non-burst
EIGHT,JACK,SEVEN,EIGHT,SIX,FOUR,TEN,JACK,SIX,NONE,NONE,14,burst
EIGHT,JACK,SEVEN,EIGHT,SIX,FOUR,TEN,JACK,SIX,NONE,NONE,14,burst
EIGHT,JACK,SEVEN,EIGHT,SIX,FOUR,TEN,JACK,SIX,NONE,NONE,16,burst
ACE,FIVE,NINE,NINE,TEN,NINE,TWO,TWO,FOUR,NONE,NONE,14,burst
ACE,FIVE,NINE,NINE,TEN,NINE,TWO,TWO,FOUR,NONE,NONE,11,non-burst
ACE,FIVE,NINE,NINE,TEN,NINE,TWO,TWO,FOUR,NONE,NONE,6,non-burst
ACE,FIVE,NINE,NINE,TEN,NINE,TWO,TWO,FOUR,JACK,NONE,16,burst
JACK,SEVEN,FIVE,FOUR,THREE,JACK,THREE,QUEEN,FIVE,NONE,NONE,12,non-burst
JACK,SEVEN,FIVE,FOUR,THREE,JACK,THREE,QUEEN,FIVE,NONE,NONE,7,non-burst
JACK,SEVEN,FIVE,FOUR,THREE,JACK,THREE,QUEEN,FIVE,NONE,NONE,13,non-burst
JACK,SEVEN,FIVE,FOUR,THREE,JACK,THREE,QUEEN,FIVE,NONE,NONE,15,non-burst
THREE,THREE,ACE,TWO,THREE,FIVE,FIVE,NINE,SIX,NONE,NONE,14,non-burst
THREE,THREE,ACE,TWO,THREE,FIVE,FIVE,NINE,SIX,EIGHT,NONE,12,non-burst
THREE,THREE,ACE,TWO,THREE,FIVE,FIVE,NINE,SIX,NONE,NONE,5,non-burst
THREE,THREE,ACE,TWO,THREE,FIVE,FIVE,NINE,SIX,SEVEN,NONE,12,non-burst
THREE,THREE,ACE,TWO,THREE,FIVE,FIVE,NINE,SIX,NONE,NONE,10,non-burst
THREE,THREE,ACE,TWO,THREE,FIVE,FIVE,NINE,SIX,NONE,NONE,15,burst
TWO,JACK,EIGHT,TWO,TWO,TWO,KING,TEN,EIGHT,NONE,NONE,4,non-burst
TWO,JACK,EIGHT,TWO,TWO,TWO,KING,TEN,EIGHT,SIX,NONE,10,non-burst
TWO,JACK,EIGHT,TWO,TWO,TWO,KING,TEN,EIGHT,NONE,NONE,12,non-burst
SEVEN,FOUR,JACK,THREE,EIGHT,SIX,JACK,TEN,FOUR,NONE,NONE,14,non-burst
SEVEN,FOUR,JACK,THREE,EIGHT,SIX,JACK,TEN,FOUR,NONE,NONE,11,non-burst
SEVEN,FOUR,JACK,THREE,EIGHT,SIX,JACK,TEN,FOUR,ACE,NONE,12,non-burst
SEVEN,FOUR,JACK,THREE,EIGHT,SIX,JACK,TEN,FOUR,NONE,NONE,16,burst
SEVEN,FOUR,JACK,THREE,EIGHT,SIX,JACK,TEN,FOUR,NONE,NONE,14,burst
JACK,FIVE,QUEEN,NINE,FIVE,TEN,THREE,SEVEN,SIX,NONE,NONE,15,burst
JACK,FIVE,QUEEN,NINE,FIVE,TEN,THREE,SEVEN,SIX,NONE,NONE,14,burst
JACK,FIVE,QUEEN,NINE,FIVE,TEN,THREE,SEVEN,SIX,NONE,NONE,13,non-burst
JACK,FIVE,QUEEN,NINE,FIVE,TEN,THREE,SEVEN,SIX,TWO,NONE,15,burst
JACK,FIVE,QUEEN,NINE,FIVE,TEN,THREE,SEVEN,SIX,NONE,NONE,13,non-burst
JACK,FIVE,QUEEN,NINE,FIVE,TEN,THREE,SEVEN,SIX,ACE,NONE,14,non-burst
JACK,FIVE,NINE,FOUR,NINE,FOUR,SEVEN,NINE,KING,NONE,NONE,14,non-burst
JACK,FIVE,NINE,FOUR,NINE,FOUR,SEVEN,NINE,KING,NONE,NONE,13,non-burst
JACK,FIVE,NINE,FOUR,NINE,FOUR,SEVEN,NINE,KING,NONE,NONE,11,non-burst
JACK,FIVE,NINE,FOUR,NINE,FOUR,SEVEN,NINE,KING,THREE,NONE,14,burst
NINE,ACE,FIVE,NINE,TWO,SEVEN,TEN,NINE,QUEEN,NONE,NONE,16,non-burst
NINE,ACE,FIVE,NINE,TWO,SEVEN,TEN,NINE,QUEEN,NONE,NONE,11,non-burst
FIVE,ACE,JACK,TWO,NINE,NINE,SIX,THREE,JACK,NONE,NONE,11,non-burst
FIVE,ACE,JACK,TWO,NINE,NINE,SIX,THREE,JACK,FIVE,NONE,16,non-burst
FIVE,ACE,JACK,TWO,NINE,NINE,SIX,THREE,JACK,NONE,NONE,15,burst
FIVE,ACE,JACK,TWO,NINE,NINE,SIX,THREE,JACK,NONE,NONE,13,non-burst
FIVE,ACE,JACK,TWO,NINE,NINE,SIX,THREE,JACK,THREE,NONE,16,burst
ACE,FIVE,JACK,FIVE,EIGHT,SEVEN,EIGHT,KING,SEVEN,NONE,NONE,15,burst
ACE,FIVE,JACK,FIVE,EIGHT,SEVEN,EIGHT,KING,SEVEN,NONE,NONE,13,non-burst
ACE,FIVE,JACK,FIVE,EIGHT,SEVEN,EIGHT,KING,SEVEN,NONE,NONE,15,non-burst
JACK,TWO,EIGHT,SEVEN,SEVEN,TWO,NINE,KING,SIX,NONE,NONE,10,non-burst
JACK,TWO,EIGHT,SEVEN,SEVEN,TWO,NINE,KING,SIX,NONE,NONE,14,non-burst
JACK,TWO,EIGHT,SEVEN,SEVEN,TWO,NINE,KING,SIX,NONE,NONE,11,non-burst
JACK,TWO,EIGHT,SEVEN,SEVEN,TWO,NINE,KING,SIX,THREE,NONE,14,burst
JACK,TWO,EIGHT,SEVEN,SEVEN,TWO,NINE,KING,SIX,NONE,NONE,16,burst
SEVEN,KING,FIVE,FIVE,FOUR,FOUR,TWO,SIX,SEVEN,NONE,NONE,15,burst
SEVEN,KING,FIVE,FIVE,FOUR,FOUR,TWO,SIX,SEVEN,NONE,NONE,9,non-burst
SEVEN,KING,FIVE,FIVE,FOUR,FOUR,TWO,SIX,SEVEN,NONE,NONE,6,non-burst
SEVEN,KING,FIVE,FIVE,FOUR,FOUR,TWO,SIX,SEVEN,NINE,NONE,15,burst
SEVEN,KING,FIVE,FIVE,FOUR,FOUR,TWO,SIX,SEVEN,NONE,NONE,13,non-burst
SEVEN,KING,FIVE,FIVE,FOUR,FOUR,TWO,SIX,SEVEN,TWO,NONE,15,non-burst
SEVEN,KING,FIVE,FIVE,FOUR,FOUR,TWO,SIX,SEVEN,TWO,ACE,16,burst
FOUR,THREE,TEN,JACK,FOUR,FIVE,JACK,SEVEN,FIVE,NONE,NONE,13,non-burst
FOUR,THREE,TEN,JACK,FOUR,FIVE,JACK,SEVEN,FIVE,THREE,NONE,16,non-burst
FOUR,THREE,TEN,JACK,FOUR,FIVE,JACK,SEVEN,FIVE,NONE,NONE,14,non-burst
FOUR,THREE,TEN,JACK,FOUR,FIVE,JACK,SEVEN,FIVE,NONE,NONE,15,burst
FOUR,THREE,TEN,JACK,FOUR,FIVE,JACK,SEVEN,FIVE,NONE,NONE,12,non-burst
FOUR,THREE,TEN,JACK,FOUR,FIVE,JACK,SEVEN,FIVE,THREE,NONE,15,burst
EIGHT,THREE,JACK,EIGHT,THREE,NINE,JACK,SEVEN,SEVEN,NONE,NONE,13,non-burst
EIGHT,THREE,JACK,EIGHT,THREE,NINE,JACK,SEVEN,SEVEN,THREE,NONE,16,burst
EIGHT,THREE,JACK,EIGHT,THREE,NINE,JACK,SEVEN,SEVEN,NONE,NONE,11,non-burst
EIGHT,THREE,JACK,EIGHT,THREE,NINE,JACK,SEVEN,SEVEN,NONE,NONE,14,non-burst
JACK,KING,SIX,SIX,SIX,TWO,NINE,SEVEN,JACK,NONE,NONE,16,burst
JACK,KING,SIX,SIX,SIX,TWO,NINE,SEVEN,JACK,NONE,NONE,12,non-burst
JACK,KING,SIX,SIX,SIX,TWO,NINE,SEVEN,JACK,NONE,NONE,11,non-burst
JACK,KING,SIX,SIX,SIX,TWO,NINE,SEVEN,JACK,ACE,NONE,12,non-burst
TEN,TEN,THREE,FOUR,FOUR,ACE,FIVE,FIVE,QUEEN,NONE,NONE,13,burst
TEN,TEN,THREE,FOUR,FOUR,ACE,FIVE,FIVE,QUEEN,NONE,NONE,8,non-burst
TEN,TEN,THREE,FOUR,FOUR,ACE,FIVE,FIVE,QUEEN,EIGHT,NONE,16,burst
TEN,TEN,THREE,FOUR,FOUR,ACE,FIVE,FIVE,QUEEN,NONE,NONE,16,non-burst
TEN,TEN,THREE,FOUR,FOUR,ACE,FIVE,FIVE,QUEEN,NONE,NONE,15,burst
TEN,FIVE,KING,EIGHT,JACK,NINE,QUEEN,TWO,ACE,NONE,NONE,15,burst
TEN,FIVE,KING,EIGHT,JACK,NINE,QUEEN,TWO,ACE,NONE,NONE,13,non-burst
TEN,FIVE,KING,EIGHT,JACK,NINE,QUEEN,TWO,ACE,JACK,NONE,13,non-burst
SEVEN,EIGHT,NINE,ACE,THREE,SEVEN,FOUR,SEVEN,FIVE,NONE,NONE,14,non-burst
SEVEN,EIGHT,NINE,ACE,THREE,SEVEN,FOUR,SEVEN,FIVE,NONE,NONE,11,non-burst
SEVEN,EIGHT,NINE,ACE,THREE,SEVEN,FOUR,SEVEN,FIVE,NONE,NONE,12,non-burst
SEVEN,EIGHT,NINE,ACE,THREE,SEVEN,FOUR,SEVEN,FIVE,TWO,NONE,14,non-burst
TEN,QUEEN,QUEEN,SEVEN,EIGHT,ACE,EIGHT,EIGHT,FOUR,NONE,NONE,15,non-burst
TEN,QUEEN,QUEEN,SEVEN,EIGHT,ACE,EIGHT,EIGHT,FOUR,NONE,NONE,12,burst
EIGHT,EIGHT,TWO,KING,FIVE,ACE,QUEEN,JACK,EIGHT,NONE,NONE,10,non-burst
EIGHT,EIGHT,TWO,KING,FIVE,ACE,QUEEN,JACK,EIGHT,FIVE,NONE,15,non-burst
EIGHT,EIGHT,TWO,KING,FIVE,ACE,QUEEN,JACK,EIGHT,NONE,NONE,15,burst
QUEEN,FOUR,QUEEN,EIGHT,EIGHT,NINE,THREE,SEVEN,FIVE,NONE,NONE,14,non-burst
QUEEN,FOUR,QUEEN,EIGHT,EIGHT,NINE,THREE,SEVEN,FIVE,TWO,NONE,16,non-burst
QUEEN,FOUR,QUEEN,EIGHT,EIGHT,NINE,THREE,SEVEN,FIVE,NONE,NONE,16,burst
QUEEN,FOUR,QUEEN,EIGHT,EIGHT,NINE,THREE,SEVEN,FIVE,NONE,NONE,12,non-burst
QUEEN,FOUR,QUEEN,EIGHT,EIGHT,NINE,THREE,SEVEN,FIVE,NONE,NONE,12,non-burst
KING,THREE,ACE,SIX,EIGHT,THREE,SEVEN,SIX,FIVE,NONE,NONE,14,non-burst
KING,THREE,ACE,SIX,EIGHT,THREE,SEVEN,SIX,FIVE,EIGHT,NONE,12,non-burst
KING,THREE,ACE,SIX,EIGHT,THREE,SEVEN,SIX,FIVE,NONE,NONE,14,burst
KING,THREE,ACE,SIX,EIGHT,THREE,SEVEN,SIX,FIVE,NONE,NONE,10,non-burst
KING,THREE,ACE,SIX,EIGHT,THREE,SEVEN,SIX,FIVE,NONE,NONE,11,non-burst
KING,THREE,ACE,SIX,EIGHT,THREE,SEVEN,SIX,FIVE,THREE,NONE,14,burst
JACK,ACE,KING,JACK,SIX,FOUR,QUEEN,SIX,THREE,NONE,NONE,16,burst
JACK,ACE,KING,JACK,SIX,FOUR,QUEEN,SIX,THREE,NONE,NONE,14,burst
JACK,ACE,KING,JACK,SIX,FOUR,QUEEN,SIX,THREE,NONE,NONE,9,non-burst
THREE,QUEEN,TEN,EIGHT,EIGHT,KING,TWO,TEN,NINE,NONE,NONE,16,burst
THREE,QUEEN,TEN,EIGHT,EIGHT,KING,TWO,TEN,NINE,NONE,NONE,12,burst
THREE,KING,JACK,ACE,SIX,QUEEN,FOUR,TEN,TWO,NONE,NONE,14,burst
THREE,KING,JACK,ACE,SIX,QUEEN,FOUR,TEN,TWO,NONE,NONE,12,non-burst
THREE,KING,JACK,ACE,SIX,QUEEN,FOUR,TEN,TWO,THREE,NONE,15,burst
TWO,TWO,THREE,ACE,FIVE,JACK,FIVE,SEVEN,SEVEN,NONE,NONE,5,non-burst
TWO,TWO,THREE,ACE,FIVE,JACK,FIVE,SEVEN,SEVEN,SEVEN,NONE,12,non-burst
TWO,TWO,THREE,ACE,FIVE,JACK,FIVE,SEVEN,SEVEN,SEVEN,FOUR,16,burst
TWO,TWO,THREE,ACE,FIVE,JACK,FIVE,SEVEN,SEVEN,NONE,NONE,16,non-burst
TWO,TWO,THREE,ACE,FIVE,JACK,FIVE,SEVEN,SEVEN,QUEEN,NONE,16,burst
TWO,TWO,THREE,ACE,FIVE,JACK,FIVE,SEVEN,SEVEN,NONE,NONE,15,burst
TWO,TWO,THREE,ACE,FIVE,JACK,FIVE,SEVEN,SEVEN,NONE,NONE,14,burst
THREE,EIGHT,SEVEN,NINE,FIVE,EIGHT,TEN,SEVEN,TEN,NONE,NONE,15,non-burst
THREE,EIGHT,SEVEN,NINE,FIVE,EIGHT,TEN,SEVEN,TEN,NONE,NONE,14,burst
JACK,NINE,NINE,NINE,SEVEN,JACK,THREE,EIGHT,TEN,NONE,NONE,16,burst
JACK,NINE,NINE,NINE,SEVEN,JACK,THREE,EIGHT,TEN,NONE,NONE,13,burst
TEN,EIGHT,EIGHT,TEN,TWO,EIGHT,FOUR,SEVEN,KING,NONE,NONE,16,burst
TEN,EIGHT,EIGHT,TEN,TWO,EIGHT,FOUR,SEVEN,KING,NONE,NONE,12,non-burst
TEN,EIGHT,EIGHT,TEN,TWO,EIGHT,FOUR,SEVEN,KING,NONE,NONE,12,non-burst
EIGHT,SIX,NINE,TEN,ACE,SIX,FIVE,KING,JACK,NONE,NONE,15,non-burst
EIGHT,SIX,NINE,TEN,ACE,SIX,FIVE,KING,JACK,NONE,NONE,11,non-burst
THREE,TWO,FOUR,SEVEN,SIX,NINE,THREE,TWO,NINE,NONE,NONE,6,non-burst
THREE,TWO,FOUR,SEVEN,SIX,NINE,THREE,TWO,NINE,FOUR,NONE,10,non-burst
THREE,TWO,FOUR,SEVEN,SIX,NINE,THREE,TWO,NINE,NONE,NONE,13,non-burst
THREE,TWO,FOUR,SEVEN,SIX,NINE,THREE,TWO,NINE,NONE,NONE,12,non-burst
THREE,TWO,FOUR,SEVEN,SIX,NINE,THREE,TWO,NINE,FOUR,NONE,16,burst
THREE,TWO,FOUR,SEVEN,SIX,NINE,THREE,TWO,NINE,NONE,NONE,11,non-burst
ACE,QUEEN,THREE,SEVEN,THREE,EIGHT,EIGHT,NINE,KING,NONE,NONE,13,burst
ACE,QUEEN,THREE,SEVEN,THREE,EIGHT,EIGHT,NINE,KING,NONE,NONE,10,non-burst
ACE,QUEEN,THREE,SEVEN,THREE,EIGHT,EIGHT,NINE,KING,NONE,NONE,16,burst
ACE,FIVE,KING,FIVE,JACK,QUEEN,NINE,TWO,QUEEN,NONE,NONE,15,burst
ACE,FIVE,KING,FIVE,JACK,QUEEN,NINE,TWO,QUEEN,NONE,NONE,15,burst
ACE,FIVE,KING,FIVE,JACK,QUEEN,NINE,TWO,QUEEN,NONE,NONE,12,burst
THREE,TWO,QUEEN,KING,SIX,SEVEN,TEN,EIGHT,SIX,NONE,NONE,12,non-burst
THREE,TWO,QUEEN,KING,SIX,SEVEN,TEN,EIGHT,SIX,NONE,NONE,16,burst
THREE,TWO,QUEEN,KING,SIX,SEVEN,TEN,EIGHT,SIX,NONE,NONE,14,non-burst
ACE,JACK,FOUR,NINE,SEVEN,SIX,QUEEN,FIVE,SIX,NONE,NONE,14,non-burst
ACE,JACK,FOUR,NINE,SEVEN,SIX,QUEEN,FIVE,SIX,TWO,NONE,16,burst
ACE,JACK,FOUR,NINE,SEVEN,SIX,QUEEN,FIVE,SIX,NONE,NONE,16,non-burst
ACE,JACK,FOUR,NINE,SEVEN,SIX,QUEEN,FIVE,SIX,NONE,NONE,16,burst
ACE,JACK,FOUR,NINE,SEVEN,SIX,QUEEN,FIVE,SIX,NONE,NONE,11,non-burst
ACE,JACK,FOUR,NINE,SEVEN,SIX,QUEEN,FIVE,SIX,THREE,NONE,14,non-burst
ACE,JACK,EIGHT,FOUR,EIGHT,SIX,SIX,KING,SIX,NONE,NONE,12,non-burst
ACE,JACK,EIGHT,FOUR,EIGHT,SIX,SIX,KING,SIX,NONE,NONE,12,non-burst
ACE,JACK,EIGHT,FOUR,EIGHT,SIX,SIX,KING,SIX,TWO,NONE,14,burst
ACE,JACK,EIGHT,FOUR,EIGHT,SIX,SIX,KING,SIX,NONE,NONE,16,burst
FIVE,THREE,SIX,THREE,SEVEN,SIX,EIGHT,SEVEN,QUEEN,NONE,NONE,9,non-burst
FIVE,THREE,SIX,THREE,SEVEN,SIX,EIGHT,SEVEN,QUEEN,NONE,NONE,10,non-burst
FIVE,THREE,SIX,THREE,SEVEN,SIX,EIGHT,SEVEN,QUEEN,NONE,NONE,14,burst
TEN,SIX,SIX,THREE,NINE,FOUR,FOUR,ACE,NINE,NONE,NONE,12,non-burst
TEN,SIX,SIX,THREE,NINE,FOUR,FOUR,ACE,NINE,FOUR,NONE,16,non-burst
TEN,SIX,SIX,THREE,NINE,FOUR,FOUR,ACE,NINE,NONE,NONE,12,non-burst
TEN,SIX,SIX,THREE,NINE,FOUR,FOUR,ACE,NINE,TWO,NONE,14,non-burst
TEN,SIX,SIX,THREE,NINE,FOUR,FOUR,ACE,NINE,NONE,NONE,8,non-burst
TEN,SIX,SIX,THREE,NINE,FOUR,FOUR,ACE,NINE,FOUR,NONE,12,burst
QUEEN,FOUR,QUEEN,FIVE,NINE,ACE,KING,TWO,SIX,NONE,NONE,14,non-burst
QUEEN,FOUR,QUEEN,FIVE,NINE,ACE,KING,TWO,SIX,NONE,NONE,14,non-burst
QUEEN,FOUR,QUEEN,FIVE,NINE,ACE,KING,TWO,SIX,NONE,NONE,8,non-burst
FOUR,SIX,SEVEN,FIVE,THREE,EIGHT,TWO,TEN,JACK,NONE,NONE,13,burst
FOUR,SIX,SEVEN,FIVE,THREE,EIGHT,TWO,TEN,JACK,NONE,NONE,8,non-burst
FOUR,SIX,SEVEN,FIVE,THREE,EIGHT,TWO,TEN,JACK,NONE,NONE,10,non-burst
EIGHT,FOUR,FOUR,EIGHT,TEN,FOUR,TEN,KING,QUEEN,NONE,NONE,8,non-burst
EIGHT,FOUR,FOUR,EIGHT,TEN,FOUR,TEN,KING,QUEEN,FIVE,NONE,13,non-burst
EIGHT,FOUR,FOUR,EIGHT,TEN,FOUR,TEN,KING,QUEEN,NONE,NONE,14,burst
FIVE,FIVE,FIVE,FOUR,JACK,SEVEN,TWO,TWO,FIVE,NONE,NONE,10,non-burst
FIVE,FIVE,FIVE,FOUR,JACK,SEVEN,TWO,TWO,FIVE,NONE,NONE,14,non-burst
FIVE,FIVE,FIVE,FOUR,JACK,SEVEN,TWO,TWO,FIVE,NONE,NONE,9,non-burst
FIVE,FIVE,FIVE,FOUR,JACK,SEVEN,TWO,TWO,FIVE,NONE,NONE,7,non-burst
KING,FOUR,TWO,TEN,EIGHT,TEN,EIGHT,TWO,FIVE,NONE,NONE,6,non-burst
KING,FOUR,TWO,TEN,EIGHT,TEN,EIGHT,TWO,FIVE,FOUR,NONE,10,non-burst
KING,FOUR,TWO,TEN,EIGHT,TEN,EIGHT,TWO,FIVE,NONE,NONE,7,non-burst
KING,FOUR,TWO,TEN,EIGHT,TEN,EIGHT,TWO,FIVE,EIGHT,NONE,15,burst
ACE,THREE,TWO,SEVEN,TEN,QUEEN,JACK,TEN,SIX,NONE,NONE,5,non-burst
ACE,THREE,TWO,SEVEN,TEN,QUEEN,JACK,TEN,SIX,JACK,NONE,15,non-burst
ACE,THREE,TWO,SEVEN,TEN,QUEEN,JACK,TEN,SIX,NONE,NONE,16,burst
TEN,THREE,TWO,KING,SIX,SIX,SIX,JACK,ACE,NONE,NONE,5,non-burst
TEN,THREE,TWO,KING,SIX,SIX,SIX,JACK,ACE,THREE,NONE,8,non-burst
TEN,THREE,TWO,KING,SIX,SIX,SIX,JACK,ACE,NONE,NONE,16,non-burst
TEN,THREE,TWO,KING,SIX,SIX,SIX,JACK,ACE,NONE,NONE,12,non-burst
KING,NINE,EIGHT,TEN,NINE,TEN,TWO,SEVEN,FOUR,NONE,NONE,12,non-burst
KING,NINE,EIGHT,TEN,NINE,TEN,TWO,SEVEN,FOUR,TWO,NONE,14,non-burst
KING,NINE,EIGHT,TEN,NINE,TEN,TWO,SEVEN,FOUR,NONE,NONE,11,non-burst
KING,NINE,EIGHT,TEN,NINE,TEN,TWO,SEVEN,FOUR,TWO,NONE,13,non-burst
NINE,QUEEN,EIGHT,NINE,TEN,THREE,THREE,TWO,FOUR,NONE,NONE,6,non-burst
NINE,QUEEN,EIGHT,NINE,TEN,THREE,THREE,TWO,FOUR,FOUR,NONE,10,non-burst
NINE,QUEEN,EIGHT,NINE,TEN,THREE,THREE,TWO,FOUR,NONE,NONE,6,non-burst
NINE,QUEEN,EIGHT,NINE,TEN,THREE,THREE,TWO,FOUR,SEVEN,NONE,13,non-burst
SEVEN,NINE,JACK,TEN,SEVEN,TWO,QUEEN,TEN,QUEEN,NONE,NONE,12,non-burst
TEN,TEN,SIX,TEN,TEN,KING,NINE,SEVEN,SEVEN,NONE,NONE,16,burst
TEN,TEN,SIX,TEN,TEN,KING,NINE,SEVEN,SEVEN,NONE,NONE,14,burst
JACK,ACE,EIGHT,SEVEN,JACK,EIGHT,TEN,TWO,TEN,NONE,NONE,12,burst
NINE,NINE,ACE,SIX,TEN,SEVEN,TWO,EIGHT,KING,NONE,NONE,16,burst
NINE,NINE,ACE,SIX,TEN,SEVEN,TWO,EIGHT,KING,NONE,NONE,9,non-burst
FIVE,THREE,ACE,KING,FIVE,JACK,SIX,FIVE,SEVEN,NONE,NONE,14,non-burst
FIVE,THREE,ACE,KING,FIVE,JACK,SIX,FIVE,SEVEN,NONE,NONE,15,non-burst
FIVE,THREE,ACE,KING,FIVE,JACK,SIX,FIVE,SEVEN,NONE,NONE,16,burst
FIVE,THREE,ACE,KING,FIVE,JACK,SIX,FIVE,SEVEN,NONE,NONE,12,non-burst
FIVE,THREE,ACE,KING,FIVE,JACK,SIX,FIVE,SEVEN,THREE,NONE,15,burst
FOUR,SEVEN,TWO,EIGHT,EIGHT,KING,TWO,EIGHT,FOUR,NONE,NONE,9,non-burst
FOUR,SEVEN,TWO,EIGHT,EIGHT,KING,TWO,EIGHT,FOUR,SEVEN,NONE,16,burst
FOUR,SEVEN,TWO,EIGHT,EIGHT,KING,TWO,EIGHT,FOUR,NONE,NONE,16,burst
